"id"	"station"	"year"	"month"	"max temp"	"min temp"	"air frost days"	"rain"	"sun hours"	
14418	17	1988	8	13.9	9.7	0	107.9	96.6	
14419	17	1988	9	12.7	9.1	0	97.3	90.2	
14420	17	1988	10	10.1	6.6	1	177	43.6	
14421	17	1988	11	7.7	3.8	3	128.8	20.7	
14422	17	1988	12	8.2	3.7	1	128.7	7.5	
14423	17	1989	1	8.5	4.2	0	143.9	17.8	
14424	17	1989	2	6.6	1.6	2	249.9	42.5	
14425	17	1989	3	7.1	2.2	5	146.2	100.7	
14426	17	1989	4	8	3	6	58	136.4	
14427	17	1989	5	10.6	5.8	0	66.7	209.3	
14428	17	1989	6	12.7	7.1	0	42.4	189.3	
14429	17	1989	7	14.1	9.3	0	79.9	146.1	
14430	17	1989	8	13.9	9.4	0	88.8	156.1	
14431	17	1989	9	12.7	8.2	0	73.6	130.2	
14432	17	1989	10	10.5	6.1	0	130.3	56.4	
14433	17	1989	11	8.2	4.5	0	55.6	48.6	
14434	17	1989	12	6.2	2.2	9	90.4	12.8	
14435	17	1990	1	7	2.9	2	183	20.7	
14436	17	1990	2	6.8	2.5	3	199.4	46.3	
14437	17	1990	3	7.6	2.5	5	191.1	84.1	
14438	17	1990	4	8.2	2.9	5	143.3	152.4	
14439	17	1990	5	10.9	5.7	0	43.6	162.5	
14440	17	1990	6	12.5	8.4	0	134	88.2	
14441	17	1990	7	14.1	9.5	0	53.8	133.4	
14442	17	1990	8	14.6	10.4	0	108.2	112.8	
14443	17	1990	9	12.3	7.6	0	126.4	115.6	
14444	17	1990	10	10.4	7.2	0	135.7	46.2	
14445	17	1990	11	7.6	4.1	0	93.8	31.3	
14446	17	1990	12	6.4	1.8	7	117	18.7	
14447	17	1991	1	5.8	2.1	6	136.3	33.9	
14448	17	1991	2	4.8	1	9	55.7	43.2	
14449	17	1991	3	7.6	3.7	0	120.9	68.1	
14450	17	1991	4	8.2	3.5	4	46	164.5	
14451	17	1991	5	10.2	5.4	0	32.6	144	
14452	17	1991	6	11.3	6.2	0	56.2	149.2	
14453	17	1991	7	15.7	10.7	0	103.8	133.9	
14454	17	1991	8	15.3	10.9	0	57.5	122.1	
14455	17	1991	9	12.5	8	0	120.8	132.4	
14456	17	1991	10	10	6.4	0	157.6	49.7	
14457	17	1991	11	7.9	3.8	1	189.9	30.5	
14458	17	1991	12	7.3	2.9	3	120.4	6.9	
14459	17	1992	1	7.2	3.2	5	105.5	14.4	
14460	17	1992	2	6.9	2.7	2	146.8	47.9	
14461	17	1992	3	6.7	1.8	7	115.1	74.4	
14462	17	1992	4	7.7	3.6	0	94.7	105	
14463	17	1992	5	12	6.2	1	74.8	233.1	
14464	17	1992	6	14.7	9	0	31.8	236.1	
14465	17	1992	7	14.2	9.4	0	57.9	137.8	
14466	17	1992	8	14.1	9.2	0	126.8	123.7	
14467	17	1992	9	12.1	8.7	0	112.1	51.2	
14468	17	1992	10	8.8	4.1	0	77.2	88	
14469	17	1992	11	7.4	3.2	3	207.7	26.4	
14470	17	1992	12	6.2	1.9	2	123.2	12.5	
14471	17	1993	1	5.7	0.9	8	226.6	10.1	
14472	17	1993	2	6.2	2.4	7	114.5	25	
14473	17	1993	3	6.7	2.3	8	123.9	82.5	
14474	17	1993	4	8.1	3.8	1	75.6	128.2	
14475	17	1993	5	10.2	5.3	0	45.9	155.7	
14476	17	1993	6	11.3	6.6	0	46.5	123.8	
14477	17	1993	7	12.4	8.1	0	51.4	85.8	
14478	17	1993	8	12.8	8.6	0	53.1	89.6	
14479	17	1993	9	11.9	7.6	0	38.1	114.6	
14480	17	1993	10	8.5	5.3	2	99.7	46.7	
14481	17	1993	11	7.4	3.9	1	64.2	35.6	
14482	17	1993	12	4.6	0.6	9	179.7	17.7	
14483	17	1994	1	5	0.4	13	241.7	15.3	
14484	17	1994	2	4.2	1	8	74.9	53.5	
14485	17	1994	3	5.5	0.6	11	206	101.8	
14486	17	1994	4	7.7	2.8	1	89.4	151.4	
14487	17	1994	5	9.7	4.1	0	33.6	251.9	
14488	17	1994	6	11.5	6.9	0	99.8	138.2	
14489	17	1994	7	15.1	10	0	25.1	144	
14490	17	1994	8	14.2	9.8	0	85.7	144.2	
14491	17	1994	9	12	7.4	0	140.7	124.3	
14492	17	1994	10	9.5	4.9	4	108.9	77.8	
14493	17	1994	11	9	5.3	0	140.9	29.7	
14494	17	1994	12	6.5	2.2	5	210.1	13.7	
14495	17	1995	1	5.1	0.6	13	164.9	24.8	
14496	17	1995	2	4.9	0.2	11	133.5	87	
14497	17	1995	3	5.3	0.4	13	154.1	105.2	
14498	17	1995	4	7.2	2.6	6	63	125.8	
14499	17	1995	5	9.2	4.5	1	30.9	155.7	
14500	17	1995	6	12.7	7.4	0	33.8	183.8	
14501	17	1995	7	14.1	9.1	0	54.7	165.8	
14502	17	1995	8	15.1	10.4	0	49.5	132.6	
14503	17	1995	9	13.1	9	0	139.3	103.6	
14504	17	1995	10	11.6	6.9	0	113.9	80.5	
14505	17	1995	11	8.2	4.4	2	110.4	29.3	
14506	17	1995	12	4.4	0.6	13	232.1	28	
14507	17	1996	1	6.1	3.5	1	44.5	11.8	
14508	17	1996	2	4.4	0.4	8	118.6	43	
14509	17	1996	3	5.4	1.6	6	70.8	55.6	
14510	17	1996	4	8.3	3.9	3	59.2	112.4	
14511	17	1996	5	9.1	3.6	2	51.9	200.3	
14512	17	1996	6	12.3	7.9	0	33.1	117.2	
14513	17	1996	7	13.3	8.9	0	85.2	94.2	
14514	17	1996	8	14.7	11.1	0	58.7	75.6	
14515	17	1996	9	13.1	8.9	0	49.1	124.4	
14516	17	1996	10	10.8	7.2	0	142.9	56.8	
14517	17	1996	11	5.8	1.1	11	170.5	56.6	
14518	17	1996	12	5.4	1	13	107.5	40.9	
14519	17	1997	1	6.4	2.9	4	67.2	44.6	
14520	17	1997	2	6.7	1.4	5	175.1	50.6	
14521	17	1997	3	6.9	2.8	5	151.9	70.3	
14522	17	1997	4	7.6	2.8	4	110.4	92.5	
14523	17	1997	5	9.8	4.8	1	49.7	172.4	
14524	17	1997	6	12.2	7.5	0	41	129.3	
14525	17	1997	7	15.2	10.5	0	32.3	131.8	
14526	17	1997	8	16.7	11.8	0	75.9	202.1	
14527	17	1997	9	13	8.7	0	86.6	109.3	
14528	17	1997	10	9.9	5.7	0	101	71.6	
14529	17	1997	11	8.5	6	0	108.4	11.2	
14530	17	1997	12	7.5	3.8	2	96.8	27.8	
14531	17	1998	1	6.5	2.5	5	105.3	22.1	
14532	17	1998	2	7.5	3.3	3	214.9	33.9	
14533	17	1998	3	6.6	1.9	10	144.8	74.4	
14534	17	1998	4	7.6	3.1	7	50.8	170.3	
14535	17	1998	5	11.1	6	0	31.4	199.6	
14536	17	1998	6	11.8	6.9	0	105	202.8	
14537	17	1998	7	12.9	9.6	0	75.9	82.8	
14538	17	1998	8	12.9	9.5	0	79.3	86.4	
14539	17	1998	9	13.1	9.8	0	116.5	63.1	
14540	17	1998	10	9.3	5.5	0	182.3	84.4	
14541	17	1998	11	7.4	3.4	2	160.7	57.7	
14542	17	1998	12	7	2.6	7	170	20.5	
14543	17	1999	1	5.7	2.4	5	139.2	34.1	
14544	17	1999	2	4.7	0.5	12	202.8	66.5	
14545	17	1999	3	7	2.9	1	93.9	111.4	
14546	17	1999	4	8.6	4	5	77	148.4	
14547	17	1999	5	9.9	5.3	0	86.5	206.1	
14548	17	1999	6	11.7	8	0	89.4	110.9	
14549	17	1999	7	13.7	9.4	0	53	124.7	
14550	17	1999	8	14.4	9.7	0	74.2	154.7	
14551	17	1999	9	13.8	10.6	0	143.8	89.2	
14552	17	1999	10	10.7	6.9	0	156.2	59.8	
14553	17	1999	11	8.9	4.8	2	151.3	31.8	
14554	17	1999	12	5.2	0.9	8	274.2	12.6	
14555	17	2000	1	6.5	2.4	4	156.7	29.8	
14556	17	2000	2	6.1	1.3	7	160.7	68.4	
14557	17	2000	3	6.9	2.2	8	158.3	85.6	
14558	17	2000	4	7.2	3	6	83.5	118.7	
14559	17	2000	5	11.2	6.2	0	42.6	223.2	
14560	17	2000	6	11.3	7	0	77.7	152.3	
14561	17	2000	7	12.9	9.3	0	28.2	87.9	
14562	17	2000	8	14	9.9	0	87.5	109.2	
14563	17	2000	9	12.8	9.7	0	145.6	91.7	
14564	17	2000	10	11	7.5	0	144.9	92.1	
14565	17	2000	11	8.4	4.8	0	182.4	59.2	
14566	17	2000	12	6.3	3.1	9	140.4	16.3	
14567	17	2001	1	6	2.9	0	79.7	40.9	
14568	17	2001	2	3.9	-0.1	15	140.3	84.9	
14569	17	2001	3	5.3	0.7	12	95.3	121.1	
14570	17	2001	4	7.5	3	2	65.2	158.7	
14571	17	2001	5	11	6	0	29.7	186.2	
14572	17	2001	6	11.7	7.1	0	54	138.6	
14573	17	2001	7	13.4	9.8	0	78.8	94.9	
14574	17	2001	8	14.2	10.2	0	88.1	122.6	
14575	17	2001	9	12.1	8.5	0	71.1	71.4	
14576	17	2001	10	11.7	9.3	0	122.1	55.7	
14577	17	2001	11	7.9	2.8	6	160.2	24.2	
14578	17	2001	12	6.1	1.6	10	150.3	31.2	
14579	17	2002	1	7	3.2	4	170.3	22	
14580	17	2002	2	5.5	1.2	9	161.1	72	
14581	17	2002	3	6.9	2.1	8	94.9	122.7	
14582	17	2002	4	8.8	4.8	1	55.2	120.1	
14583	17	2002	5	10.9	6.9	0	70.2	170	
14584	17	2002	6	14.6	9.7	0	63.3	196.4	
14585	17	2002	7	14.6	10	0	56.8	129.3	
14586	17	2002	8	16	11.6	0	54.6	115.8	
14587	17	2002	9	13.9	10	0	44.4	89.2	
14588	17	2002	10	9.4	5.4	0	93.8	99.7	
14589	17	2002	11	7.9	5.1	1	143.8	41.4	
14590	17	2002	12	6.2	3.5	1	119.6	11.3	
14591	17	2003	1	6.2	1.8	10	198.9	42.1	
14592	17	2003	2	6.2	2.8	4	53.3	69.6	
14593	17	2003	3	8.6	4.3	0	72.6	104.6	
14594	17	2003	4	9.1	4.8	0	31.4	147.4	
14595	17	2003	5	10.7	6.2	1	87.4	148.8	
14596	17	2003	6	14	9.7	0	89.8	109.8	
14597	17	2003	7	16.6	12.1	0	39.6	169	
14598	17	2003	8	16.2	11.6	0	53.9	174.8	
14599	17	2003	9	13.8	9	0	111.8	124.2	
14600	17	2003	10	9.4	5.3	0	125.6	105.8	
14601	17	2003	11	9.5	5.2	0	120	51.6	
14602	17	2003	12	7	2.3	7	146.6	23.8	
14603	17	2004	1	5.7	2.1	5	152.3	38.2	
14604	17	2004	2	6.1	1.9	13	104.2	46.9	
14605	17	2004	3	7.7	3.5	1	92.6	119.2	
14606	17	2004	4	9.4	5.4	0	77	111.8	
14607	17	2004	5	11.1	6.5	0	61.6	125.2	
14608	17	2004	6	12.6	8.4	0	87.2	136.5	
14609	17	2004	7	13.8	9.8	0	38.8	137.1	
14610	17	2004	8	15.6	11.6	0	121.2	194.9	
14611	17	2004	9	13.5	9	0	94.4	136.7	
14612	17	2004	10	10.4	7.3	0	126.4	62.3	
14613	17	2004	11	8.1	3.7	6	138.3	32.5	
14614	17	2004	12	7.7	3.3	6	153.2	23.8	
14615	17	2005	1	6.5	2.4	5	194.2	23.7	
14616	17	2005	2	5.5	2.1	4	117.3	70.5	
14617	17	2005	3	6.8	2.6	8	121.9	87.7	
14618	17	2005	4	8.6	4.4	2	71.1	128.3	
14619	17	2005	5	9.7	4.9	0	80.7	169.7	
14620	17	2005	6	12.4	8	0	95.4	135	
14621	17	2005	7	14.1	10.1	0	58.4	110.1	
14622	17	2005	8	13.9	10.1	0	89.2	100.2	
14623	17	2005	9	12.9	8.8	0	141.8	90.3	
14624	17	2005	10	11	7.9	0	141.8	71.1	
14625	17	2005	11	8.3	4.2	3	152.6	49.3	
14626	17	2005	12	6.9	3	7	107.7	14.9	
14627	17	2006	1	7	3.7	2	93.2	34.2	
14628	17	2006	2	6.1	2.5	3	110.7	52	
14629	17	2006	3	4.2	0.3	11	112.1	88.8	
14630	17	2006	4	7.7	2.4	4	93.2	180.9	
14631	17	2006	5	10.4	5.3	0	54.2	253.4	
14632	17	2006	6	12.9	8.4	0	74	140.5	
14633	17	2006	7	16	11.5	0	69	146.3	
14634	17	2006	8	15.2	11.4	0	70	106.2	
14635	17	2006	9	14.4	11	0	91.8	50.4	
14636	17	2006	10	11.4	8	0	183.6	77.7	
14637	17	2006	11	9.1	5	0	204.6	35	
14638	17	2006	12	8.1	4.7	1	165.2	15.6	
14639	17	2007	1	6.8	2.1	6	194.8	29.3	
14640	17	2007	2	6.1	2.7	3	153.9	49.6	
14641	17	2007	3	7.7	3.7	3	107.7	118.4	
14642	17	2007	4	9.9	5.1	1	58.6	111.8	
14643	17	2007	5	10.4	5.4	0	58.6	182.5	
14644	17	2007	6	12.4	8.2	0	12.4	121.4	
14645	17	2007	7	13.7	9.9	0	104.8	78.8	
14646	17	2007	8	13.5	9.6	0	118	118	
14647	17	2007	9	11.8	7.5	0	128.6	93.4	
14648	17	2007	10	11.2	7.3	0	70.4	56.7	
14649	17	2007	11	7.6	3.3	3	146.6	36.9	
14650	17	2007	12	7	3.3	2	89.8	26.1	
14651	17	2008	1	6.1	1.8	2	219	29.8	
14652	17	2008	2	7.3	3.1	2	96.9	42.4	
14653	17	2008	3	6.1	1.3	10	116.9	135.6	
14654	17	2008	4	8.3	3.8	1	66.7	151.9	
14655	17	2008	5	11.9	6.5	0	7.4	"222.1#"	
14656	17	2008	6	12.5	8.5	0	81	"95.3#"	
14657	17	2008	7	15.4	11	0	101.4	"133.1#"	
14658	17	2008	8	15.5	11.1	0	77.1	"153.8#"	
14659	17	2008	9	13.8	10.1	0	60	"76.5#"	
14660	17	2008	10	10.1	5.4	1	179.8	"69.3#"	
14661	17	2008	11	7.7	3.4	4	120.2	"29.6#"	
14662	17	2008	12	6.8	2.7	3	133.4	"17.5#"	
14663	17	2009	1	6.5	2.5	7	117.8	"34.1#"	
14664	17	2009	2	5.2	1.4	10	135.5	"47.8#"	
14665	17	2009	3	7.5	3.1	1	131.4	"88.7#"	
14666	17	2009	4	9.6	5.8	0	45	"120.0#"	
14667	17	2009	5	11.6	6.6	0	68.8	"235.5#"	
14668	17	2009	6	13.7	8	0	39.8	"239.8#"	
14669	17	2009	7	15.6	11.4	0	66.8	"115.0#"	
14670	17	2009	8	15.3	11	0	119.4	"122.4#"	
14671	17	2009	9	13.5	9.8	0	77.2	"105.8#"	
14672	17	2009	10	10.3	6.4	0	163.8	"57.2#"	
14673	17	2009	11	8.7	5.8	1	216.4	"32.9#"	
14674	17	2009	12	5.6	1.9	12	101.7	"28.3#"	
14675	17	2010	1	4.3	0.5	13	113.7	"38.5*"	
14676	17	2010	2	3.6	-0.7	17	143.1	"80.3#"	
14677	17	2010	3	6.8	2.7	4	86.5	"102.7#"	
14678	17	2010	4	8.3	3.7	2	72	"110.5#"	
14679	17	2010	5	9.8	4.6	1	39	"196.9#"	
14680	17	2010	6	12.6	8.5	0	21	"71.6#"	
14681	17	2010	7	14.7	10.4	0	140.2	"163.2#"	
14682	17	2010	8	14.3	10.2	0	93.8	"84.4#"	
14683	17	2010	9	12.7	8.9	0	101.2	"140.4#"	
14684	17	2010	10	10.1	6.4	0	92.9	"82.1#"	
14685	17	2010	11	5.5	1.6	6	117	"36.8#"	
14686	17	2010	12	3.7	-1.2	21	64.5	"32.1#"	
14687	17	2011	1	5.8	1.9	9	94	"27.6#"	
14688	17	2011	2	5.9	2.3	1	139.3	"48.6#"	
14689	17	2011	3	6.7	2.4	7	60.1	"82.7#"	
14690	17	2011	4	10.6	5.9	0	32.4	"163.5#"	
14691	17	2011	5	11.2	6.6	0	115.2	"163.9#"	
14692	17	2011	6	13	8.1	0	60	"141.7#"	
14693	17	2011	7	13.7	9.9	0	61	"64.4#"	
14694	17	2011	8	14.1	10.1	0	114.2	"120.9#"	
14695	17	2011	9	13.6	9.6	0	83.6	"108.2#"	
14696	17	2011	10	10.9	7.1	0	117	"78.6#"	
14697	17	2011	11	10.4	7	0	128.6	"29.0#"	
14698	17	2011	12	6.1	1.3	9	241	"12.8#"	
14699	17	2012	1	6	1.9	1	162.1	"22.1#"	
14700	17	2012	2	7.2	3.2	3	100.3	"44.3#"	
14701	17	2012	3	8.7	4.9	1	74.4	"72.0#"	
14702	17	2012	4	7.1	2.5	6	"93.3*"	"108.5#"	
14703	17	2012	5	10.1	4.1	2	"71.7*"	"227.7#"	
14704	17	2012	6	12.1	6.7	0	"48.8*"	"152.8#"	
14705	17	2012	7	13.4	9.3	0	74.6	"105.6#"	
14706	17	2012	8	14.7	10.5	0	"132.8*"	"90.7#"	
14707	17	2012	9	12.1	7.9	0	111.6	"99.7#"	
14708	17	2012	10	9.3	5.1	1	86.5	"71.6#"	
14709	17	2012	11	7.9	4.1	1	"123.3*"	"48.5#"	
14710	17	2012	12	5	1.2	8	"157.6*"	"22.5#"	
14711	17	2013	1	5.4	2	6	"98.4*"	"28.7#"	
14712	17	2013	2	5.5	1.5	9	"65.1*"	"60.1#"	
14713	17	2013	3	5	0.4	14	27.5	"114.5#"	
14714	17	2013	4	7.6	2.3	5	"84.0*"	"169.8#"	
14715	17	2013	5	10.1	5.4	0	"53.6*"	"140.8#"	
14716	17	2013	6	12.7	8.2	0	"65.7*"	"112.4#"	
14717	17	2013	7	14.4	10.5	0	"42.9*"	"92.4#"	
14718	17	2013	8	14.6	10.6	0	"86.4*"	"98.1#"	
14719	17	2013	9	12.6	8.5	0	148.9	"60.6#"	
14720	17	2013	10	10.8	7.5	0	133.7	"46.0#"	
14721	17	2013	11	8	3.7	2	"166.9*"	"34.0#"	"Provisional"
14722	17	2013	12	7.5	3.1	4	"180.3*"	"7.9#"	"Provisional"
14723	17	2014	1	6.4	3.2	2	194.8	"11.7#"	"Provisional"
14724	17	2014	2	6.7	3.2	1	126.6	"41.3#"	"Provisional"
14725	18	1957	1	8	1.6	7	70.2	59	
14726	18	1957	2	6.9	0.1	15	85.7	92	
14727	18	1957	3	10.4	4.6	0	38.5	78.2	
14728	18	1957	4	11.9	4.5	1	11.6	164.3	
14729	18	1957	5	13.2	5.6	0	32.1	200.7	
14730	18	1957	6	17.7	9.1	0	18.5	246.9	
14731	18	1957	7	18	11.8	0	126.2	119.8	
14732	18	1957	8	17.5	11	0	78.1	129.3	
14733	18	1957	9	14.6	8	0	36.9	131.5	
14734	18	1957	10	13.5	6.4	0	36	93.9	
14735	18	1957	11	9.2	4	4	31.8	53.4	
14736	18	1957	12	7.2	1.2	9	78.8	62.9	
14737	18	1958	1	5.5	-1	16	42.7	64.9	
14738	18	1958	2	6.3	-0.3	14	59.4	71	
14739	18	1958	3	5.5	0.1	15	103.5	110.8	
14740	18	1958	4	10.8	3.4	4	43.9	155.4	
14741	18	1958	5	13.4	5.9	0	50.1	214.5	
14742	18	1958	6	14.7	8.9	0	60.1	123.8	
14743	18	1958	7	18.3	11	0	131.3	175.9	
14744	18	1958	8	17.8	10.9	0	65.7	122.4	
14745	18	1958	9	17.1	10.5	0	47.6	127.3	
14746	18	1958	10	14	7.2	0	38.7	143.2	
14747	18	1958	11	9.6	2.7	4	16	47.4	
14748	18	1958	12	6.3	1.1	8	97.2	56.8	
14749	18	1959	1	4	-2.4	24	22.3	101.4	
14750	18	1959	2	7.3	0.8	11	5.5	59.6	
14751	18	1959	3	9.4	3.5	2	26.7	93.4	
14752	18	1959	4	12.6	4.9	0	52.7	170.4	
14753	18	1959	5	14.1	6.8	0	14.3	193.1	
14754	18	1959	6	16.9	9.8	0	49.4	208.7	
14755	18	1959	7	19.9	11.4	0	83.9	207	
14756	18	1959	8	19.7	12.4	0	19.6	171.4	
14757	18	1959	9	18	9	0	11.2	171.8	
14758	18	1959	10	14.6	7.9	0	32.7	109.6	
14759	18	1959	11	9.8	3.9	5	126.3	57.9	
14760	18	1959	12	7.5	1.8	6	127.2	27.9	
14761	18	1960	1	5.9	0.3	12	107.3	54.2	
14762	18	1960	2	5.9	-1	18	57.1	120.3	
14763	18	1960	3	7.2	3	3	42.3	78.4	
14764	18	1960	4	12.7	4.9	1	50.9	131.4	
14765	18	1960	5	15.7	6.6	1	44.6	209.4	
14766	18	1960	6	18.4	10	0	37	221.4	
14767	18	1960	7	17.8	9.8	0	79.3	156.3	
14768	18	1960	8	17.8	10.1	0	109.7	161.8	
14769	18	1960	9	16	8.7	0	39.4	126.7	
14770	18	1960	10	12.1	7.3	0	126.1	48.1	
14771	18	1960	11	8.8	1.6	10	84.9	69	
14772	18	1960	12	5.4	-0.5	20	54.7	57.4	
14773	18	1961	1	5.5	-0.3	15	67.4	46.3	
14774	18	1961	2	9	2.5	6	41.6	81.5	
14775	18	1961	3	12.4	4.1	3	19.7	131.8	
14776	18	1961	4	11.4	4.4	4	63.1	108.4	
14777	18	1961	5	14.3	5.5	1	19.2	203.7	
14778	18	1961	6	17.8	8.6	0	25	202	
14779	18	1961	7	17.6	9.8	0	83.8	156.6	
14780	18	1961	8	18.3	9.4	0	96.4	171.3	
14781	18	1961	9	16.8	8.9	0	63.5	108.8	
14782	18	1961	10	12.8	6.1	0	74.9	117.9	
14783	18	1961	11	8.1	1.4	13	33.3	78.1	
14784	18	1961	12	3.9	-2.3	22	72.4	49.9	
14785	18	1962	1	6.3	-0.5	14	77.9	79	
14786	18	1962	2	7.6	0.9	10	19.1	94.3	
14787	18	1962	3	6.2	-1.4	16	20.7	136.2	
14788	18	1962	4	10.6	1.7	9	31.5	203.2	
14789	18	1962	5	13.5	4.9	0	28.7	187.9	
14790	18	1962	6	18.4	7.2	0	16.2	222	
14791	18	1962	7	16.4	9.1	0	95.1	172.4	
14792	18	1962	8	17	8.8	0	113.2	190.3	
14793	18	1962	9	14.7	8.3	0	95.2	78.4	
14794	18	1962	10	13.1	6.3	2	12.2	100.2	
14795	18	1962	11	7.8	1.4	13	68.9	68.3	
14796	18	1962	12	5.4	-1.1	20	46	49.2	
14797	18	1963	1	2.8	-2.7	22	48.4	50.8	
14798	18	1963	2	3.3	-3.6	23	47.9	86.8	
14799	18	1963	3	8.7	1.1	9	64.2	107	
14800	18	1963	4	10.6	3.3	4	44.3	147.1	
14801	18	1963	5	13.4	4.5	0	31.8	214.9	
14802	18	1963	6	15.8	8.8	0	60.6	156.3	
14803	18	1963	7	17	9.1	0	45.3	165.1	
14804	18	1963	8	16.4	9	0	143.9	97.4	
14805	18	1963	9	15.8	7.5	0	54.8	158.3	
14806	18	1963	10	13.5	5.5	0	29.7	109.6	
14807	18	1963	11	8.5	3.3	8	193.8	51.2	
14808	18	1963	12	5.9	0.4	15	13.3	47.7	
14809	18	1964	1	7.1	0.7	9	19.9	53.7	
14810	18	1964	2	7	0.7	10	26.8	81.1	
14811	18	1964	3	6.3	1.9	5	82	49	
14812	18	1964	4	11.7	4.8	2	44.8	133.4	
14813	18	1964	5	14.4	6.9	0	21.7	162.4	
14814	18	1964	6	17	8.2	0	79.6	215.3	
14815	18	1964	7	19	10	0	22.7	199.4	
14816	18	1964	8	17.6	9.6	0	68.5	146.5	
14817	18	1964	9	16.2	7.7	0	57.8	150.6	
14818	18	1964	10	11.8	4.2	2	32.7	82.5	
14819	18	1964	11	9.3	1.9	10	19.2	76	
14820	18	1964	12	5.9	-0.6	17	56.4	50.8	
14821	18	1965	1	5	-0.8	17	56.7	73.6	
14822	18	1965	2	6.7	0.1	11	5.6	61.7	
14823	18	1965	3	7.3	0.3	13	54.6	91.4	
14824	18	1965	4	11.7	2.1	3	27.6	186.8	
14825	18	1965	5	13.2	5.8	1	53.4	155	
14826	18	1965	6	17.1	8.9	0	77.5	178.1	
14827	18	1965	7	14.9	8.3	0	87.9	125.2	
14828	18	1965	8	17	8.8	0	48	156.9	
14829	18	1965	9	15	8.5	0	93.1	87.2	
14830	18	1965	10	12.6	6.5	2	57.2	76.7	
14831	18	1965	11	6.6	0.6	16	70.8	78.6	
14832	18	1965	12	4.9	-1.3	21	59.6	52.8	
14833	18	1966	1	5	-0.1	12	57.4	36.7	
14834	18	1966	2	5.5	-0.2	14	102	37.4	
14835	18	1966	3	10.5	2.4	6	11.2	146.2	
14836	18	1966	4	8.3	2.3	8	100	121.2	
14837	18	1966	5	14.6	4.9	0	50.6	227.5	
14838	18	1966	6	16.3	9.6	0	89.8	109.3	
14839	18	1966	7	18.6	9	0	44.2	203.3	
14840	18	1966	8	16	9.4	0	139.8	119	
14841	18	1966	9	16.7	9.4	0	52.8	122.1	
14842	18	1966	10	12.3	4.7	2	80.4	89.7	
14843	18	1966	11	7.6	1.2	11	41.9	67.5	
14844	18	1966	12	6.3	0.1	12	68.6	61.9	
14845	18	1967	1	6.7	0.9	12	53.2	76	
14846	18	1967	2	7.9	1.7	8	44.4	79.3	
14847	18	1967	3	9.8	2.5	4	30.4	161.4	
14848	18	1967	4	12.2	3.1	5	12.5	181.3	
14849	18	1967	5	12.1	5	2	99.6	115.4	
14850	18	1967	6	17.1	7.8	0	20.4	217.2	
14851	18	1967	7	19.1	9.9	0	33.9	173.1	
14852	18	1967	8	18.7	9.7	0	61.3	168.5	
14853	18	1967	9	16.2	8.7	0	70.1	104.4	
14854	18	1967	10	12.9	5.7	0	80.2	135.1	
14855	18	1967	11	8.8	2	4	54.1	86.6	
14856	18	1967	12	7	1.1	13	20.5	82.4	
14857	18	1968	1	6.5	0.2	15	39.8	57.9	
14858	18	1968	2	4.8	-1.9	20	37.8	79.2	
14859	18	1968	3	9.6	1.7	10	25.7	106.6	
14860	18	1968	4	10.6	2.4	11	58.9	162.4	
14861	18	1968	5	11	3.9	2	113.5	117.1	
14862	18	1968	6	17.3	8	0	17.8	200.4	
14863	18	1968	7	16.5	10.4	0	83.2	115.9	
14864	18	1968	8	17.6	9.6	0	46.8	188	
14865	18	1968	9	15.6	8.6	0	66.2	100.2	
14866	18	1968	10	14	7.6	1	111.9	81.7	
14867	18	1968	11	8.5	2.9	6	51.5	32.5	
14868	18	1968	12	6	0.2	15	39.4	36.6	
14869	18	1969	1	7.2	1	11	80.5	59.2	
14870	18	1969	2	3.5	-2	17	36.7	73.5	
14871	18	1969	3	5.6	0	12	43.9	92.2	
14872	18	1969	4	10.2	1.7	9	46.7	161.1	
14873	18	1969	5	12.1	5.7	0	151.7	136.1	
14874	18	1969	6	17.1	8.3	0	54	218.3	
14875	18	1969	7	20.3	10.9	0	29.8	218.8	
14876	18	1969	8	19.1	11	0	38.8	164.2	
14877	18	1969	9	16.8	8.9	0	43.8	135.9	
14878	18	1969	10	15.5	8.1	0	22.7	106.9	
14879	18	1969	11	6.9	-0.3	19	56.4	89.5	
14880	18	1969	12	5.9	-0.8	16	55.7	42.6	
14881	18	1970	1	5.2	0	12	91.5	41.3	
14882	18	1970	2	5.5	-1.2	18	41.1	128.4	
14883	18	1970	3	7.8	0	15	12.8	143.1	
14884	18	1970	4	10	1.5	13	24	161.2	
14885	18	1970	5	14.1	6.5	0	56.8	128.1	
14886	18	1970	6	16.8	8.7	0	49.8	207.6	
14887	18	1970	7	17.1	9.6	0	62.8	144.4	
14888	18	1970	8	17.8	10.6	0	81.5	134.4	
14889	18	1970	9	16.8	9.2	0	61.5	117.3	
14890	18	1970	10	12.8	5.6	1	35.4	98.2	
14891	18	1970	11	8.6	2	7	102	75.9	
14892	18	1970	12	6.7	1.1	11	32.2	61.9	
14893	18	1971	1	6.8	1.3	13	43.9	42.6	
14894	18	1971	2	8.1	1.5	7	17.3	69.6	
14895	18	1971	3	9	1.1	12	27.3	102	
14896	18	1971	4	10.6	3	2	59.2	150.2	
14897	18	1971	5	15	5.2	0	57.5	243.1	
14898	18	1971	6	14.7	7	0	34.4	142.7	
14899	18	1971	7	19.5	10.4	0	77.2	222.7	
14900	18	1971	8	17.8	10.2	0	60.6	136.7	
